bl_bi24latitude,bl_bi24longitude,bl_dw15,bl_dw16,bl_dw19,bl_dw20,bl_dw21,bl_dw23,bl_dw25,bl_dw31,bl_dw32,bl_dw33,bl_dw34,bl_dw36,bl_dw39,bl_dw40,bl_dw41,bl_dw42,bl_dw44,bl_dw45,bl_dw46,bl_dw47,bl_dw52,bl_dw53,bl_dw54,bl_dw56,bl_dw57,bl_dw59,bl_dw61,bl_dw63,bl_dw64,bl_dw72,bl_dw73,bl_sd13,bl_sd14,bl_sd15,bl_sd24_piazza,bl_sd24_leghar,bl_sd26,bl_sd27,bl_sd28,bl_sd33,bl_sd35,bl_sd36,bl_sd43,bl_sd45,bl_sd46,bl_sd48,bl_sd49,bl_sd50,bl_sd51,a01
8.686615,38.893085,Home Piped Water,In own yard/plot,No,,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,No,7,6,Electric connection through power lines/solar power,Electricity,Gravel,"Yes, very safe","Yes, always",120,110,2,30,90,Yes,1,Satisfied,Yes,1.5,5,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,2196
8.6934662,38.8922,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,1,Skip (dumpster),10,No,,Discharge in open area/compound,No,No,No,,,,,,Oil/kerosene lantern,Animal Dung,Dirt,"No, somewhat unsafe","Yes, most of the time",180,160,10,30,90,Yes,1,Satisfied,Yes,1.5,15,Satisfied,Satisfied,Satisfied,Satisfied,2197
8.6917295,38.89164,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,Yes,,,,,No facility/bush,,No,,Garbage pit/buried,2,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"No, somewhat unsafe",Rarely,180,120,10,30,90,Yes,10,Satisfied,Yes,1,10,Satisfied,Very Satisfied,Very Satisfied,Satisfied,2198
8.6904411,38.896187,Home Piped Water,In own yard/plot,No,,No,Yes,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Garbage pit/buried,5,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,No,15,4,Electric connection through power lines/solar power,Animal Dung,Dirt,"No, somewhat unsafe","Yes, most of the time",150,90,5,30,60,No,14,Satisfied,Yes,2,15,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2199
8.693819,38.903229,Public Tap /Standpipe Water,Outside the yard,Yes,3,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,Yes,12,8,Electric connection through power lines/solar power,Animal Dung,Dirt,"No, somewhat unsafe",Rarely,120,110,5,20,90,No,2,Satisfied,Yes,2,10,Very Satisfied,Very Satisfied,Satisfied,Satisfied,2200
8.6889429,38.89323,Public Tap /Standpipe Water,Outside the yard,No,,Yes,Yes,Dissatisfied,Yes,,,,,No facility/bush,,No,,Garbage pit/buried,2,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Cash to neighbors,No,3,3,Electric connection through power lines/solar power,Animal Dung,Dirt,"Yes, somewhat safe","Yes, most of the time",240,235,2,30,90,No,.5,Satisfied,No,.5,8,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2201
8.6916533,38.892998,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Very Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,1,Garbage pit/buried,3,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Cash to neighbors,No,3,5,Electric connection through power lines/solar power,Animal Dung,Dirt,"Yes, somewhat safe","Yes, most of the time",120,110,5,30,60,Yes,2,Satisfied,Yes,2,15,Satisfied,Satisfied,Satisfied,Satisfied,2202
8.6887989,38.890526,Public Tap /Standpipe Water,Outside the yard,No,,Yes,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,1,Garbage pit/buried,5,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"Yes, somewhat safe","Yes, most of the time",150,145,10,30,90,Yes,2,Satisfied,Yes,3,15,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2203
8.69596,38.890869,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Very Dissatisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Skip (dumpster),10,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"No, somewhat unsafe",Rarely,180,160,10,30,90,No,2,Satisfied,Yes,2,15,Satisfied,Satisfied,Satisfied,Satisfied,2204
8.688796,38.891399,Public Tap /Standpipe Water,Outside the yard,No,,Yes,No,Very Satisfied,Yes,,,,,No facility/bush,,No,,Skip (dumpster),5,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"Yes, somewhat safe","Yes, most of the time",120,115,10,30,90,Yes,3,Very Satisfied,Yes,1,5,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2205
8.8509073,39.021709,Home Piped Water,In own yard/plot,Yes,2,Yes,No,Very Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Garbage pit/buried,2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,No,2,12,Electric connection through power lines/solar power,Animal Dung,Dirt,"No, somewhat unsafe","No, not at all",180,170,8,8,90,Yes,2,Very Satisfied,Yes,2.5,20,Very Satisfied,Satisfied,Satisfied,Very Satisfied,2206
8.8526363,39.022282,Public Tap /Standpipe Water,In own yard/plot,Yes,5,Yes,No,Very Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Garbage pit/buried,2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,No,1,9,Electric connection through power lines/solar power,Animal Dung,Dirt,"No, somewhat unsafe","Yes, most of the time",180,180,5,5,90,No,20,Dissatisfied,Yes,2,10,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2207
8.8493824,39.019234,Home Piped Water,Outside the yard,No,,No,No,Satisfied,No,Surface water (Pond/Stream),Outside the yard,3,No,Pit latrine,Shallow (less than 3 meters),No,,Garbage pit/buried,5,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,No,12,1,Electric connection through power lines/solar power,Animal Dung,Gravel,"Yes, very safe","Yes, always",180,160,10,10,60,Yes,3,Satisfied,Yes,2,20,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,2208
8.8549652,39.023785,Home Piped Water,Outside the yard,Yes,10,No,No,Very Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,5,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Other (specify),Yes,0,,Electric connection through power lines/solar power,Kerosene,Dirt,"No, somewhat unsafe",Rarely,120,90,5,5,60,Yes,1.5,Very Satisfied,No,.5,5,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2209
8.8543959,39.022602,Home Piped Water,In own yard/plot,Yes,7,Yes,No,Very Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),Yes,1,Skip (dumpster),5,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,No,5,2,Electric connection through power lines/solar power,Animal Dung,Dirt,"Yes, somewhat safe","Yes, most of the time",150,130,3,3,90,Yes,2,Satisfied,Yes,4,15,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2210
8.8502502,39.022266,Home Piped Water,In own yard/plot,Yes,8,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,No,3,4,Electric connection through power lines/solar power,Animal Dung,Dirt,"No, somewhat unsafe",Rarely,120,115,10,10,60,Yes,2,Satisfied,Yes,1,12,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,2211
8.8507814,39.020802,Home Piped Water,In own yard/plot,Yes,7,No,No,Very Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Garbage pit/buried,2,No,,A hole in the yard or outside,No,No,Yes,Utility company/government,Paper bill,No,5,6,Electric connection through power lines/solar power,Animal Dung,Dirt,"No, somewhat unsafe",Rarely,180,150,60,5,5,Yes,1.5,Dissatisfied,No,1,10,Satisfied,Satisfied,Satisfied,Dissatisfied,2212
8.8544083,39.019108,Home Piped Water,Outside the yard,Yes,15,Yes,No,Satisfied,No,Surface water (Pond/Stream),Outside the yard,.2,No,No facility/bush,,No,,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,No,,,,,,Oil/kerosene lantern,Animal Dung,Dirt,"No, very unsafe","No, not at all",120,110,5,5,90,Yes,.2,Dissatisfied,Yes,.40000001,10,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,2213
8.8554955,39.021553,Home Piped Water,In own yard/plot,Yes,7,Yes,No,Very Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),Yes,2,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,No,0,,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, very safe","Yes, always",180,170,5,5,60,No,.050000001,Satisfied,No,1,10,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2214
8.8588104,39.021523,Home Piped Water,Outside the yard,Yes,2,No,No,Very Satisfied,Yes,,,,,No facility/bush,,No,,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,Yes,2,1,Electric connection through power lines/solar power,Animal Dung,Gravel,"Yes, very safe","Yes, always",180,160,10,10,60,Yes,2,Satisfied,No,5,60,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,2215
8.8510056,39.020035,Home Piped Water,In own yard/plot,No,,Yes,No,Very Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Dumped,2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,No,0,,Electric connection through power lines/solar power,Electricity,Dirt,"Yes, somewhat safe","Yes, most of the time",120,115,3,3,90,Yes,1,Satisfied,Yes,2,7,Dissatisfied,Satisfied,Satisfied,Dissatisfied,2216
8.8562298,39.020264,Home Piped Water,In own yard/plot,Yes,15,Yes,No,Very Satisfied,No,Surface water (Pond/Stream),Outside the yard,.0099999998,No,Pit latrine,Deep (more than 3 meters),No,,Garbage pit/buried,2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,No,3,2,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, somewhat unsafe",Rarely,120,110,5,5,60,Yes,.0099999998,Satisfied,Yes,2,15,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2217
8.8523941,39.020245,Home Piped Water,In own yard/plot,No,,Yes,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),Yes,1,Garbage pit/buried,5,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Card,No,0,,Electric connection through power lines/solar power,Fire Wood,Dirt,"Yes, somewhat safe","Yes, most of the time",120,115,5,5,60,No,1,Very Satisfied,Yes,3,30,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2218
8.8545389,39.020874,Home Piped Water,In own yard/plot,No,,Yes,No,Very Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Garbage pit/buried,2,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,No,3,2,Electric connection through power lines/solar power,Animal Dung,Dirt,"No, somewhat unsafe","Yes, always",120,115,5,5,60,Yes,1,Dissatisfied,Yes,2,15,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2219
8.8506041,39.019062,Home Piped Water,Outside the yard,No,,No,No,Very Satisfied,No,Surface water (Pond/Stream),Outside the yard,1,No,No facility/bush,,No,,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,No,,,,,,Oil/kerosene lantern,Fire Wood,Dirt,"No, somewhat unsafe","Yes, most of the time",180,170,5,5,90,Yes,1,Satisfied,No,2,30,Satisfied,Satisfied,Satisfied,Satisfied,2220
8.8542786,39.019543,Home Piped Water,Outside the yard,No,,Yes,No,Very Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Dumped,5,No,,A hole in the yard or outside,No,No,No,,,,,,Oil/kerosene lantern,Fire Wood,Dirt,"No, somewhat unsafe",Rarely,120,120,10,10,60,No,1,Satisfied,Yes,1.5,20,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2221
8.6937714,38.897682,Home Piped Water,In own yard/plot,No,,Yes,No,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Garbage pit/buried,3,No,,A hole in the yard or outside,Yes,,Yes,Utility company/government,Paper bill,No,10,4,Electric connection through power lines/solar power,Animal Dung,Gravel,"Yes, somewhat safe","Yes, most of the time",90,75,5,30,60,No,.5,Satisfied,Yes,.0099999998,2,Very Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,2222
8.8673811,39.006168,Unprotected spring water/Unprotected well,Outside the yard,No,,No,Yes,Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Garbage pit/buried,3,No,,A hole in the yard or outside,No,No,No,,,,,,Electric connection through power lines/solar power,Animal Dung,Dirt,"No, somewhat unsafe",Rarely,180,170,30,30,90,Yes,2.5,Very Satisfied,Yes,3,40,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2223
8.8651075,39.009373,Unprotected spring water/Unprotected well,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Dumped,2,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"No, somewhat unsafe",Rarely,180,160,15,15,60,Yes,1.5,Satisfied,Yes,2.5,30,Satisfied,Very Satisfied,Very Satisfied,Satisfied,2224
8.8662939,39.00819,Unprotected spring water/Unprotected well,Outside the yard,No,,No,Yes,Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Dumped,2,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"No, somewhat unsafe",Rarely,180,160,20,20,90,Yes,2,Satisfied,Yes,2.5,30,Satisfied,Very Satisfied,Satisfied,Very Satisfied,2225
8.8663015,39.0098,Unprotected spring water/Unprotected well,Outside the yard,No,,No,Yes,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Skip (dumpster),5,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Fire Wood,Dirt,"No, somewhat unsafe",Rarely,180,150,15,15,120,No,2,Satisfied,Yes,5,60,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2226
8.8674192,39.007957,Unprotected spring water/Unprotected well,Outside the yard,No,,No,Yes,Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,No,,,,,,Oil/kerosene lantern,Animal Dung,Dirt,"Yes, somewhat safe","Yes, most of the time",180,160,20,20,90,Yes,1,Satisfied,Yes,1.5,20,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,2227
8.8631268,39.010033,Unprotected spring water/Unprotected well,Outside the yard,No,,No,No,Dissatisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Garbage pit/buried,1,No,,A hole in the yard or outside,Yes,,No,,,,,,Torch/flashlight/electric lantern,Fire Wood,Dirt,"Yes, somewhat safe","Yes, most of the time",120,100,15,15,90,Yes,1,Dissatisfied,Yes,2.25,25,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,2228
8.8465366,39.049389,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Satisfied,No,Surface water (Pond/Stream),Outside the yard,2,No,Pit latrine,Shallow (less than 3 meters),No,,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,No,,,,,,Oil/kerosene lantern,Animal Dung,Dirt,"Yes, somewhat safe","Yes, most of the time",180,150,15,15,90,Yes,2,Very Satisfied,Yes,2,20,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2229
8.8543892,39.022888,Home Piped Water,In own yard/plot,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Skip (dumpster),5,No,,Discharge in open area/compound,No,No,Yes,Utility company/government,Paper bill,No,1,6,Electric connection through power lines/solar power,Animal Dung,Dirt,"Yes, somewhat safe","Yes, most of the time",180,170,5,5,90,No,1,Satisfied,Yes,1,10,Very Satisfied,Satisfied,Satisfied,Satisfied,2230
8.8467751,39.042686,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Very Satisfied,No,Surface water (Pond/Stream),Outside the yard,.5,No,No facility/bush,,No,,Garbage pit/buried,2,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"No, somewhat unsafe","No, not at all",150,130,15,15,90,No,1.5,Very Dissatisfied,Yes,.5,10,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2231
8.8447332,39.048492,Public Tap /Standpipe Water,Outside the yard,No,,Yes,No,Neutral,No,Surface water (Pond/Stream),Outside the yard,1,No,Pit latrine,Shallow (less than 3 meters),No,,Garbage pit/buried,2,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"No, somewhat unsafe",Rarely,240,230,20,20,90,No,2,Dissatisfied,Yes,.0099999998,5,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,2232
8.8548203,39.031258,Home Piped Water,In own yard/plot,Yes,15,No,No,Very Satisfied,No,Surface water (Pond/Stream),Outside the yard,1.5,No,Pit latrine,Standard (about 3 meters),No,,Skip (dumpster),5,No,,Discharge in open area/compound,No,No,No,,,,,,Electric connection through power lines/solar power,Animal Dung,Gravel,"Yes, somewhat safe","Yes, most of the time",180,170,30,30,120,Yes,2,Satisfied,Yes,1,15,Satisfied,Satisfied,Satisfied,Satisfied,2233
8.8694725,39.007416,Surface water (Pond/Stream),Outside the yard,No,,No,Yes,Very Dissatisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"No, very unsafe",Rarely,180,160,20,20,90,Yes,2,Very Satisfied,Yes,1,10,Satisfied,Satisfied,Satisfied,Very Satisfied,2234
8.8585882,39.020477,Home Piped Water,In own yard/plot,Yes,8,Yes,No,Very Satisfied,Yes,,,,,Pit latrine,Shallow (less than 3 meters),No,,Dumped,5,No,,A hole in the yard or outside,Yes,,Yes,Utility company/government,Cash to neighbors,No,7,3,Electric connection through power lines/solar power,Fire Wood,Dirt,"No, somewhat unsafe",Rarely,240,230,5,5,120,Yes,.5,Satisfied,Yes,1,20,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,2235
8.870676,39.00621,Surface water (Pond/Stream),Outside the yard,No,,No,Yes,Dissatisfied,Yes,,,,,No facility/bush,,No,,Dumped,2,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"No, somewhat unsafe",Rarely,180,180,50,50,120,Yes,1.5,Satisfied,Yes,1,15,Dissatisfied,Satisfied,Satisfied,Satisfied,2236
8.8666458,39.006554,Unprotected spring water/Unprotected well,Outside the yard,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Standard (about 3 meters),No,,Skip (dumpster),2,No,,Discharge in open area/compound,No,No,No,,,,,,Oil/kerosene lantern,Animal Dung,Dirt,"No, somewhat unsafe","No, not at all",180,160,60,60,120,Yes,2,Satisfied,Yes,1,15,Satisfied,Satisfied,Satisfied,Satisfied,2237
8.84589,39.049431,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Very Dissatisfied,No,Surface water (Pond/Stream),Outside the yard,2,No,Pit latrine,Shallow (less than 3 meters),Yes,3,Dumped,5,No,,Discharge in open area/compound,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"No, somewhat unsafe","No, not at all",180,170,60,60,120,Yes,4,Satisfied,No,.5,10,Dissatisfied,Satisfied,Satisfied,Satisfied,2238
8.8451014,39.051144,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Dissatisfied,No,Surface water (Pond/Stream),Outside the yard,2,No,Pit latrine,Standard (about 3 meters),No,,Skip (dumpster),5,No,,A hole in the yard or outside,No,No,No,,,,,,Torch/flashlight/electric lantern,Animal Dung,Dirt,"No, very unsafe","No, not at all",180,170,45,45,120,Yes,2,Satisfied,Yes,1.5,30,Satisfied,Satisfied,Satisfied,Satisfied,2239
8.8459921,39.046844,Public Tap /Standpipe Water,Outside the yard,No,,No,No,Dissatisfied,No,Surface water (Pond/Stream),Outside the yard,2,No,Pit latrine,Shallow (less than 3 meters),No,,Skip (dumpster),5,No,,Discharge in open area/compound,No,No,No,,,,,,Oil/kerosene lantern,Animal Dung,Dirt,"No, somewhat unsafe","No, not at all",160,150,30,30,120,Yes,3,Neutral,Yes,.5,5,Very Satisfied,Satisfied,Very Satisfied,Very Satisfied,2240
8.8558035,39.022572,Home Piped Water,In own yard/plot,No,,No,No,Satisfied,Yes,,,,,Pit latrine,Deep (more than 3 meters),No,,Garbage pit/buried,5,No,,A hole in the yard or outside,Yes,,Yes,Utility company/government,Paper bill,No,0,,Electric connection through power lines/solar power,Fire Wood,Gravel,"Yes, very safe","Yes, always",180,150,5,5,120,No,.1,Satisfied,Yes,1,10,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,2241
